id_pdc                , statut_pdc               , url_description_pdc                                                                                                                                                                                                                                                                                                             , last_updated             , coordonneesxy         , adresse_station                                  , code_insee_commune, arrondissement
FR*V75*EPX18*05*3     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX18*05*3     , 2025-09-25T05:41:05+00:00, "48.88836, 2.3480344" , 17 Rue Custine 75018 Paris                       ,                   , 18e Arrondissement
FR*V75*E9007*05*1     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9007*05*1     , 2025-09-25T05:35:11+00:00, "48.860657, 2.311441" , 22 Rue Fabert 75007 Paris                        ,                   , 07e Arrondissement
FR*V75*EPX20*04*2     , Occupé (en charge)       , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX20*04*2     , 2025-09-25T06:23:09+00:00, "48.86536, 2.405207"  , 5 bis Rue du Capitaine Ferber 75020 Paris        ,                   , 20e Arrondissement
FR*V75*EPX18*11*6     , Occupé (en charge)       , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX18*11*6     , 2025-09-25T06:24:45+00:00, "48.88508, 2.3375535" , 1bis Rue Ravignan 75018 Paris                    ,                   , 18e Arrondissement
FR*V75*EPX16*19*3     , Occupé (en charge)       , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX16*19*3     , 2025-09-25T06:28:38+00:00, "48.8655, 2.2996"     , 1 Avenue Marceau 75016 Paris                     ,                   , 16e Arrondissement
FR*V75*EPX01*02*4     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX01*02*4     , 2025-09-25T06:22:02+00:00, "48.86409, 2.3437343" , 62 Jean-Jacques Rousseau 75001 Paris             ,                   , Paris centre
FR*V75*EPX13*21*3     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX13*21*3     , 2025-09-25T05:46:55+00:00, "48.824066, 2.364308" , 58 Avenue D'Ivry 75013 Paris                     ,                   , 13e Arrondissement
FR*V75*EPX05*01*3     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX05*01*3     , 2025-09-25T05:59:16+00:00, "48.850033, 2.354431" , 21 Quai de la Tournelle 75005 Paris              ,                   , 05e Arrondissement
FR*V75*EPX17*10*4     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX17*10*4     , 2025-09-25T05:39:23+00:00, "48.8863, 2.3151"     , 67 Rue Dulong 75017 Paris                        ,                   , 17e Arrondissement
FR*V75*E9009*01*2     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9009*01*2     , 2025-09-25T06:34:43+00:00, "48.88264, 2.335728"  , 31 Boulevard de Clichy 75009 Paris               ,                   , 09e Arrondissement
FR*V75*EPX20*07*6     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX20*07*6     , 2025-09-25T04:58:56+00:00, "48.86143, 2.4056437" , 142 Rue de Bagnolet 75020 Paris                  ,                   , 20e Arrondissement
FR*V75*EPX01*02*2     , Occupé (en charge)       , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX01*02*2     , 2025-09-25T05:53:29+00:00, "48.86409, 2.3437343" , 62 Jean-Jacques Rousseau 75001 Paris             ,                   , Paris centre
FR*V75*EPX03*01*3     , Occupé (en charge)       , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX03*01*3     , 2025-09-25T05:50:10+00:00, "48.86334, 2.3526978" , 204 Rue Saint-Martin 75003 Paris                 ,                   , Paris centre
FR*V75*EPX14*04*3     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX14*04*3     , 2025-09-25T06:05:18+00:00, "48.83273, 2.32608"   , 10 Rue Castagnou 75014 Paris                     ,                   , 14e Arrondissement
FR*V75*EPX07*12*1     , Occupé (en charge)       , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX07*12*1     , 2025-09-25T06:07:20+00:00, "48.851284, 2.312916" , 6 place du Président Mithouard 75007 Paris       ,                   , 07e Arrondissement
FR*V75*EPX11*08*2     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX11*08*2     , 2025-09-25T06:07:51+00:00, "48.857258, 2.37139"  , 36 Boulevard Richard Lenoir 75011 Paris          ,                   , 11e Arrondissement
FR*V75*EPX08*12*1     , Occupé (en charge)       , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX08*12*1     , 2025-09-25T06:07:25+00:00, "48.872448, 2.3041663", 10 Rue de Berri 75008 Paris                      ,                   , 08e Arrondissement
FR*V75*EPX15*14*2     , Occupé (en charge)       , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*14*2     , 2025-09-25T06:35:06+00:00, "48.831997, 2.3048475", 95 Rue des Morillons 75015 Paris                 ,                   , 15e Arrondissement
FR*V75*EPX15*20*4     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*20*4     , 2025-09-25T06:34:56+00:00, "48.8512, 2.2913"     , 43 Rue du Docteur Finlay 75015 Paris             ,                   , 15e Arrondissement
FR*V75*EPX17*01*2     , Inconnu                  , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX17*01*2     , 2024-03-05T06:58:12+00:00, "48.878258, 2.2967632", 6 Avenue des Ternes 75017 Paris                  ,              75117, 17e Arrondissement
FR*V75*EPX14*09*2     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX14*09*2     , 2022-07-21T02:30:02+00:00, "48.827686, 2.3330016", 33 Rue d'Alésia 75014 Paris                      ,              75114, 14e Arrondissement
FR*V75*E9010*03*3     , Inconnu                  , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9010*03*3     , 2022-11-22T03:30:03+00:00, "48.8789, 2.355064"   , 137 Rue la Fayette 75010 Paris                   ,              75110, 10e Arrondissement
FR*V75*EPX13*09*6     , Inconnu                  , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX13*09*6     , 2024-09-10T02:30:05+00:00, "48.834526, 2.353056" , 1 Rue Croulebarbe 75013 Paris                    ,              75113, 13e Arrondissement
FR*V75*EPX09*01*6     , Occupé (en charge)       , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX09*01*6     , 2024-12-04T14:50:53+00:00, "48.880447, 2.3283632", 1 Rue Jules Lefèbvre 75009 Paris                 ,              75109, 09e Arrondissement
FR*V75*PHBSAI*AUG*04*1, Mise en service planifiée, https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*PHBSAI*AUG*04*1, 2023-12-11T03:30:05+00:00, "48.87577, 2.320347"  , 18 rue Laborde 75008 PARIS                       ,                   , 08e Arrondissement
FR*V75*EPX05*02*4     , Inconnu                  , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX05*02*4     , 2024-05-24T02:30:06+00:00, "48.84196, 2.347262"  , 1 Rue Pierre Brossolette 75005 Paris             ,              75105, 05e Arrondissement
FR*V75*EPX11*05*4     , Disponible               , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX11*05*4     , 2022-06-13T02:30:01+00:00, "48.865765, 2.3664377", 8 Boulevard Voltaire 75011 Paris                 ,              75111, 11e Arrondissement
FR*V75*EPX10*04*4     , Inconnu                  , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX10*04*4     , 2022-11-22T03:30:03+00:00, "48.879135, 2.3560476", 143 Rue La Fayette 75010 Paris                   ,              75110, 10e Arrondissement
FR*V75*EPX19*17*1     , Inconnu                  , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX19*17*1     , 2024-02-26T03:30:05+00:00, "48.882175, 2.370891" , 4 Avenue Secrétan 75019 Paris                    ,              75119, 19e Arrondissement
FR*V75*E9012*1VCCkC*1 , Mise en service planifiée, https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9012*1VCCkC*1 , 2024-10-10T02:30:05+00:00,                       ,                                                  ,                   , 
FR*V75*E999666*1      , Inconnu                  , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E999666*1      , 2024-11-12T06:53:52+00:00,                       ,                                                  ,                   , 
FR*V75*EPX09*01*1     , Occupé (en charge)       , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX09*01*1     , 2024-12-04T15:14:36+00:00, "48.880447, 2.3283632", 1 Rue Jules Lefèbvre 75009 Paris                 ,              75109, 09e Arrondissement
FR*V75*EPX08*18*1     , Inconnu                  , https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX08*18*1     , 2023-10-24T05:59:17+00:00, "48.8706, 2.3226488"  , 7 boulevard Malesherbes 75008 Paris              ,              75108, 08e Arrondissement
